'Kod','CislaDomovni','IdentifikacniParcela','TypStavebnihoObjektuKod','ZpusobVyuzitiKod','CastObce','Momc','Nespravny','PlatiOd','PlatiDo','IdTransakce','GlobalniIdNavrhuZmeny','IsknBudovaId','Dokonceni','ZastavenaPlocha','NespravneUdaje','OznacenoDne','OznacenoInfo','IdentifikactniParcela','PocetBytu','PocetPodlazi','PodlahovaPlocha','VybaveniVytahemKod','x','y'
6623255,'27',2646636308,1,3,137529,,,2013-12-22,,441446,477657,317245308,,,,,,,1,1,,9,-723153.13,-1127682.63
6623336,'35',2646660308,1,3,137529,,,2013-12-22,,441446,477657,317153308,,,,,,,2,1,,2,-723236.5,-1127886.13
6623417,'7',2648852308,1,3,137596,,,2013-12-22,,441447,477660,317424308,,,,,,,1,,,9,-752705.69,-1127671.63
6623506,'16',2648933308,1,3,137596,,,2013-12-22,,441447,477660,317361308,,,,,,,1,1,,9,-753070.81,-1127615.38
6623786,'44',2648879308,1,3,137596,,,2013-12-22,,441447,477660,317299308,,,,,,,1,1,,2,-752906.75,-1127835.38
6623867,'52',2648875308,1,3,137596,,,2013-12-22,,441447,477660,317318308,,,,,,,1,,,9,-752960.06,-1127851.25
6623875,'53',2648935308,1,3,137596,,,2013-12-22,,441447,477660,317368308,,,,,,,1,1,,2,-752793,-1127955.88
6623956,'61',2648895308,1,3,137596,,,2013-12-22,,441447,477660,317395308,,,,,,,0,,,9,-752105.81,-1129496.63
6624049,'70',2648906308,1,3,137596,,,2013-12-22,,441447,477660,317405308,,,,,,,1,1,,2,-753172.5,-1127923
6624111,'77',2648912308,1,3,137596,,,2013-12-22,,441447,477660,317358308,,,,,,,1,1,,9,-753148.69,-1127945
6624120,'78',2648910308,1,3,137596,,,2013-12-22,,441447,477660,317300308,,,,,,,1,1,,2,-753088.56,-1127657.75
6624219,'87',2648918308,1,3,137596,,,2013-12-22,,441447,477660,317275308,,,,,,,1,,,9,-753245.81,-1127754.13
6624499,'9',2497243308,1,7,137871,,,2014-02-07,,506323,519309,301134308,,,,,,,0,,,9,-738979.43,-1120292.45
6624588,'4',2568373308,1,3,137880,,,2013-12-30,,444966,480702,308168308,,,,,,,2,1,,2,-738979.74,-1123371.87
6624669,'12',2568391308,1,3,137880,,,2013-12-30,,444966,480702,308198308,,,,,,,2,1,,2,-739029.98,-1123326.12
6624731,'19',2568407308,1,3,137880,,,2013-12-30,,444966,480702,308180308,,,,,,,2,1,,2,-739048.53,-1123138.42
6624740,'20',2568383308,1,3,137880,,,2013-12-30,,444966,480702,308177308,,,,,,,1,1,,2,-739043.33,-1123353
6624812,'27',2568402308,1,3,137880,,,2013-12-30,,444966,480702,308186308,,,,,,,1,1,,9,-739010.71,-1123388.3
6624821,'28',2568403308,1,3,137880,,,2013-12-30,,444966,480702,308194308,,,,,,,1,1,,2,-738982.33,-1123454.94
6624839,'29',3577384308,1,3,137880,,,2013-12-30,,444966,480702,308184308,,,,,,,1,1,,2,-738978.37,-1123123.12
6624901,'36',3179059308,1,7,137880,,,2013-12-30,,444966,480702,431900308,,131,,,,,1,3,,2,-738851.66,-1123375.76
6624910,'1',2652674308,1,2,137901,,,2013-12-22,,441449,477661,317636308,,,,,,,5,2,,2,-737344.88,-1123542.88
6625282,'38',2652719308,1,3,137901,,,2013-12-22,,441449,477661,317517308,,,,,,,1,1,,2,-737528.25,-1123178.88
6625291,'39',2652717308,1,3,137901,,,2013-12-22,,441449,477661,317519308,,,,,,,1,1,,2,-737542,-1123173.38
6625363,'46',3131793308,1,7,137901,,,2013-12-22,,441449,477661,501841308,,,,,,,1,1,,2,-737305,-1123220
6625444,'54',2652715308,1,3,137901,,,2013-12-22,,441449,477661,317528308,,,,,,,1,1,,9,-737488.44,-1123170.63
6625533,'63',2652750308,1,3,137901,,,2013-12-22,,441449,477661,317492308,,,,,,,1,1,,2,-736981.19,-1123352.5
6625614,'71',2652773308,1,3,137901,,,2013-12-22,,441449,477661,317565308,,,,,,,1,1,,2,-737414.25,-1123382.75
6625983,'105',2652767308,2,8,137901,,,2011-07-01,,0,0,317607308,,,,,,,0,,,,-735387.88,-1123196.63
6626076,'114',2653159308,2,,137901,,,2011-07-01,,0,0,,,,,,,,0,,,,-735391.69,-1123162.13
6626165,'124',2652778308,2,8,137901,,,2011-07-01,,0,0,317558308,,,,,,,0,,,,-735544.25,-1123131.25
6626246,'132',2652820308,2,8,137901,,,2011-07-01,,0,0,317598308,,,,,,,0,,,,-735355.31,-1123189.75
6626327,'143',,2,,137901,,,2011-07-01,,0,0,,,,,,,,0,,,,-736959.25,-1123667.75
6626408,'2',2695761308,1,3,137910,,,2014-02-07,,506323,519309,323703308,,,,,,,1,1,,9,-739241.48,-1122047.2
6626696,'31',2695798308,1,7,137910,,,2014-02-07,,506323,519309,323695308,,,,,,,1,1,,2,-739355.7,-1122150.98
6626777,'39',2695810308,1,3,137910,,,2014-02-07,,506323,519309,323842308,,,,,,,1,,,9,-739064.94,-1122092.15
6626866,'48',2695816308,1,3,137910,,,2014-02-07,,506323,519309,323825308,,,,,,,1,1,,2,-738895.83,-1122074.96
6626947,'56',2695825308,1,3,137910,,,2014-02-07,,506323,519309,323728308,,,,,,,1,1,,2,-738643.88,-1122280.19
6627021,'64',2695832308,1,3,137910,,,2014-02-07,,506323,519309,323799308,,,,,,,1,1,,2,-740065.67,-1122434.65
6627030,'65',2695848308,1,3,137910,,,2014-02-07,,506323,519309,323691308,,,,,,,9,4,,2,-738767.64,-1122194.58
6627129,'74',2695853308,1,7,137910,,,2014-02-07,,506323,519309,323746308,,,,,,,1,1,,2,-738705.67,-1122294.64
6627200,'82',2695865308,1,3,137910,,,2014-02-07,,506323,519309,323756308,,,,,,,1,1,,2,-738824.43,-1122220.25
6627471,'4',2412806308,1,7,137928,,,2013-12-29,,444606,480643,292388308,,,,,,,2,1,,2,-738914.04,-1114945.03
6627480,'5',2412804308,1,3,137928,,,2013-12-29,,444606,480643,292426308,,,,,,,1,1,,2,-738988.24,-1114891.7
6627579,'14',2412849308,1,3,137928,,,2013-12-29,,444606,480643,292431308,,,,,,,2,1,,9,-739513.23,-1115387.64
6627641,'21',2412821308,1,3,137928,,,2013-12-29,,444606,480643,292408308,,,,,,,1,1,,2,-740249.39,-1114600.72
6627650,'22',2412819308,1,7,137928,,,2013-12-29,,444606,480643,292404308,,,,,,,1,,,9,-740314.28,-1114141.88
6627722,'29',2412817308,1,3,137928,,,2013-12-29,,444606,480643,292395308,,,,,,,1,,,9,-738998.53,-1114595.89
6627731,'30',2412840308,1,3,137928,,,2013-12-29,,444606,480643,292435308,,,,,,,1,1,,2,-739138.26,-1114924.52
6627811,'40',2412860308,1,3,137928,,,2013-12-29,,444606,480643,292411308,,,,,,,2,1,,2,-740330.87,-1114575.04
6627820,'41',2412863308,1,7,137928,,,2013-12-29,,444606,480643,292409308,,,,,,,1,1,,2,-740151.35,-1114676.19
6627901,'344',2412888308,2,8,137928,,,2011-07-01,,0,0,292425308,,,,,,,0,,,,-739050.3,-1114580.36
6628192,'13',2654155308,1,7,137961,,,2013-12-22,,441450,477663,317749308,,,,,,,1,1,,2,-738450,-1113410
6628273,'21',2654144308,1,3,137961,,,2013-12-22,,441450,477663,317737308,,,,,,,1,1,,9,-738489.63,-1113216.88
6628354,'29',2654134308,1,3,137961,,,2013-12-22,,441450,477663,317741308,,,,,,,1,1,,9,-738623.25,-1113368.63
6628435,'37',2654189308,1,3,137961,,,2013-12-22,,441450,477663,317714308,,,,,,,1,1,,9,-738372.19,-1113248
6628524,'46',2654131308,1,7,137961,,,2013-12-22,,441450,477663,317786308,,,,,,,1,1,,2,-738635.44,-1113363.13
6628605,'54',2654222308,1,3,137961,,,2011-07-01,,0,0,317756308,,,,,,,0,,,,-738847.69,-1113312.63
6628893,'6',2655857308,1,2,138461,,,2013-12-22,,441482,477701,317846308,,,,,,,1,1,,2,-720124.56,-1109876.38
6628974,'14',2655839308,1,2,138461,,,2013-12-22,,441482,477701,317857308,,,,,,,1,1,,9,-719607,-1109628.25
6629067,'23',2655868308,1,8,138461,,,2013-12-22,,441482,477701,317826308,,,,,,,0,1,,2,-719468.94,-1109670.13
6629156,'2',2655816308,1,2,138487,,,2013-12-22,,441482,477701,317883308,,,,,,,1,1,,2,-719494.63,-1110429.75
6629237,'10',2655833308,1,2,138487,,,2013-12-22,,441482,477701,317820308,,,,,,,1,,,9,-719232.5,-1110553.88
6629318,'18',2655829308,1,2,138487,,,2013-12-22,,441482,477701,317814308,,,,,,,1,1,,2,-719286.38,-1110526.75
6629687,'17',2489831308,1,3,139581,,,2013-12-30,,444975,480713,300573308,,,,,,,1,1,,2,-750914.31,-1126610.5
6629768,'25',2489838308,1,3,139581,,,2013-12-30,,444975,480713,300585308,,,,,,,1,,,9,-750845.88,-1126649.75
6629857,'34',2489845308,1,3,139581,,,2013-12-30,,444975,480713,300627308,,,,,,,1,1,,2,-751159,-1126635.13
6629938,'1',2658045308,1,3,139599,,,2013-12-22,,441456,477668,318023308,,,,,,,1,1,,9,-751252.63,-1123757.25
6630057,'4',2657996308,1,3,139602,,,2013-12-22,,441456,477668,318116308,,,,,,,3,1,,2,-752049.81,-1124591.25
6630138,'12',2658007308,1,3,139602,,,2013-12-22,,441456,477668,318117308,,,,,,,1,1,,2,-752229.69,-1124617.38
6630227,'21',2658015308,1,3,139602,,,2013-12-22,,441456,477668,318010308,,,,,,,2,1,,2,-752324.94,-1124484.88
6630308,'30',2658027308,1,3,139602,,,2013-12-22,,441456,477668,318087308,,,,,,,1,1,,2,-752083.31,-1124448.75
6630588,'59',2658053308,1,7,139602,,,2013-12-22,,441456,477668,318016308,,,,,,,1,1,,9,-751695.38,-1124487.63
6630596,'60',2658054308,1,7,139602,,,2013-12-22,,441456,477668,318028308,,,,,,,1,1,,2,-751685,-1124488.88
6630677,'68',2658072308,1,3,139602,,,2013-12-22,,441456,477668,318084308,,,,,,,1,1,,9,-751777.75,-1124540
6630758,'77',2658062308,1,7,139602,,,2013-12-22,,441456,477668,318026308,,,,,,,2,1,,2,-752345.94,-1124660.63
6630839,'86',2657977308,1,5,139602,,,2013-12-22,,441456,477668,318154308,,,,,,,0,1,,2,-752269.75,-1124511.13
6630928,'7',2660606308,1,3,139858,,,2013-12-22,,441460,477672,318161308,,,,,,,1,,,9,-727061.44,-1113181.88
6631002,'8',2985438308,1,3,139866,,,2013-12-22,,441460,477672,318187308,,,,,,,1,1,,9,-727739.88,-1114128.75
6631011,'9',2660572308,1,8,139866,,,2013-12-22,,441460,477672,318209308,,,,,,,1,1,,9,-727719.19,-1114126.63
6631371,'7',2662341308,1,3,139882,,,2013-12-22,,441460,477672,318273308,,,,,,,1,1,,9,-727202.25,-1115388.25
6631380,'8',2662367308,1,3,139882,,,2013-12-22,,441460,477672,318366308,,,,,,,1,1,,2,-727165.88,-1115316.75
6631452,'16',2662335308,1,3,139882,,,2013-12-22,,441460,477672,318270308,,,,,,,2,1,,2,-727309.19,-1115294.63
6631461,'17',2662334308,1,3,139882,,,2013-12-22,,441460,477672,318256308,,,,,,,1,1,,9,-727319.56,-1115319.13
6631533,'24',2662339308,1,3,139882,,,2013-12-22,,441460,477672,318398308,,,,,,,1,1,,2,-727270.25,-1115424.63
6631622,'33',2662323308,1,3,139882,,,2013-12-22,,441460,477672,318299308,,,,,,,2,2,,9,-727367.69,-1115323.13
6631631,'34',2662321308,1,5,139882,,,2013-12-22,,441460,477672,318452308,,,,,,,0,,,9,-727363.19,-1115269.25
6631703,'41',2662317308,1,3,139882,,,2013-12-22,,441460,477672,318371308,,,,,,,1,1,,9,-727510.13,-1115274.13
6631991,'70',2662413308,1,3,139882,,,2013-12-22,,441460,477672,318375308,,,,,,,1,1,,9,-726956.63,-1115093.13
6632084,'79',2662427308,1,3,139882,,,2013-12-22,,441460,477672,318274308,,,,,,,2,3,,2,-726825.44,-1114928.75
6632165,'87',2662430308,1,3,139882,,,2013-12-22,,441460,477672,318340308,,,,,,,2,1,,2,-727233.94,-1115047.88
6632254,'96',2662290308,1,3,139882,,,2013-12-22,,441460,477672,318308308,,,,,,,1,1,,9,-727074.94,-1114980.25
6632335,'104',2662277308,1,3,139882,,,2013-12-22,,441460,477672,318225308,,,,,,,1,1,,2,-727149.44,-1114850.75
6632416,'112',2662384308,1,7,139882,,,2013-12-22,,441460,477672,318267308,,,,,,,1,1,,9,-726945.75,-1115014.75
6632785,'149',2662403308,1,3,139882,,,2013-12-22,,441460,477672,318258308,,,,,,,1,1,,2,-726890.63,-1114849.38
6632866,'157',2662450308,1,3,139882,,,2013-12-22,,441460,477672,318312308,,,,,,,2,1,,2,-726881.06,-1114827
6632955,'166',2662471308,1,3,139882,,,2013-12-22,,441460,477672,318394308,,,,,,,1,1,,2,-726838.94,-1114782.88
6633048,'175',2662452308,1,3,139882,,,2013-12-22,,441460,477672,318426308,,,,,,,4,3,,2,-726870.25,-1114907.63
6633129,'184',2662354308,1,7,139882,,,2013-12-22,,441460,477672,318407308,,,,,,,1,1,,2,-727167.13,-1115163
6633218,'8',2664859308,1,3,141585,,,2013-12-22,,441464,477676,318564308,,,,,,,1,1,,2,-732503.89,-1132803.77
6633498,'36',2664899308,1,3,141585,,,2013-12-22,,441464,477676,318676308,,,,,,,1,1,,2,-732502.84,-1132480.54
6633587,'45',2664853308,1,3,141585,,,2013-12-22,,441464,477676,318561308,,,,,,,1,1,,9,-732411.48,-1132832.41
6633668,'7',2664797308,1,7,141593,,,2013-12-22,,441464,477676,318618308,,,,,,,1,1,,2,-733239.1,-1132134.09
6633749,'16',2664806308,1,3,141593,,,2013-12-22,,441464,477676,318519308,,,,,,,1,1,,2,-733240.59,-1132230.08
6633811,'23',2664811308,1,3,141593,,,2013-12-22,,441464,477676,318710308,,,,,,,1,1,,9,-733207.8,-1132148.87
6633820,'24',2664812308,1,7,141593,,,2013-12-22,,441464,477676,318907308,,,,,,,2,1,,2,-733195.89,-1132130.31
6633919,'34',2664819308,1,3,141593,,,2013-12-22,,441464,477676,318760308,,,,,,,1,1,,9,-733048,-1132090.18
6634192,'62',2664884308,1,3,141593,,,2013-12-22,,441464,477676,318534308,,,,,,,1,1,,2,-733336.87,-1132589.45
6634281,'71',2664893308,1,3,141593,,,2013-12-22,,441464,477676,318521308,,,,,,,1,1,,2,-733437.64,-1132256.63
6634290,'72',2664890308,1,3,141593,,,2013-12-22,,441464,477676,318638308,,,,,,,1,1,,2,-733473.39,-1132304.99
6634362,'79',2664906308,1,7,141593,,,2013-12-22,,441464,477676,318549308,,,,,,,1,1,,2,-733468.26,-1132966.32
6634371,'80',2665287308,1,,141593,,,2013-12-22,,441464,477676,,,,,,,,1,,,9,-733511.06,-1132339.88
6634443,'87',2664944308,1,3,141593,,,2013-12-22,,441464,477676,318905308,,,,,,,2,1,,2,-733772.47,-1132362.8
6634532,'96',2664916308,1,7,141593,,,2013-12-22,,441464,477676,318762308,,,,,,,1,1,,9,-733510.68,-1132275.75
6634541,'97',2664928308,1,3,141593,,,2013-12-22,,441464,477676,318657308,,,,,,,2,1,,2,-733548.01,-1132282.17
6634613,'104',2664985308,1,3,141593,,,2013-12-22,,441464,477676,318649308,,,,,,,1,1,,2,-733243.54,-1132252.52
6634893,'132',,1,,141593,,,2011-07-01,,0,0,,,,,,,,,,,,,
6634982,'141',,1,,141593,,,2011-07-01,,0,0,,,,,,,,,,,,,
6634991,'142',,1,,141593,,,2011-07-01,,0,0,,,,,,,,,,,,,
6635075,'150',,1,,141593,,,2011-07-01,,0,0,,,,,,,,,,,,,
6635156,'158',,1,,141593,,,2011-07-01,,0,0,,,,,,,,,,,,,
6635245,'167',,1,,141593,,,2011-07-01,,0,0,,,,,,,,,,,,,
6635326,'175',,1,,141593,,,2011-07-01,,0,0,,,,,,,,,,,,,
6635407,'183',,1,,141593,,,2011-07-01,,0,0,,,,,,,,,,,,,
6635695,'212',2665041308,1,16,141593,,,2011-07-01,,0,0,318740308,,,,,,,0,,,,-733236.37,-1132316.59
6635776,'220',2665065308,1,7,141593,,,2013-12-22,,441464,477676,318763308,,,,,,,1,1,,2,-733511.14,-1132237.42
6635857,'228',2665131308,1,7,141593,,,2013-12-22,,441464,477676,318815308,,,,,,,1,1,,2,-733239.91,-1132114.81
6635946,'237',2665255308,1,,141593,,,2013-12-22,,441464,477676,,,,,,,,1,1,,2,-733612.56,-1132263.63
6636039,'246',,1,,141593,,,2011-07-01,,0,0,,,,,,,,,,,,,
6636101,'253',2665133308,1,3,141593,,,2013-12-22,,441464,477676,318834308,,,,,,,1,1,,2,-733445.85,-1132352.72
6636110,'254',3450175308,1,7,141593,,,2013-12-22,,441464,477676,574475308,,,,,,,1,1,,2,-733693.84,-1132256.66
6636209,'265',2665189308,1,3,141593,,,2013-12-22,,441464,477676,318898308,,,,,,,1,1,,2,-733719.97,-1132441.78
6637191,'13',2670288308,1,,145149,,,2013-12-22,,441466,477681,,,,,,,,1,,,9,-745148.63,-1119657.38
6637272,'4',2618060308,1,7,145157,,,2013-12-22,,441427,477633,313461308,,,,,,,1,1,,2,-745654.94,-1117086.63
6637281,'5',2618061308,1,3,145157,,,2013-12-22,,441427,477633,313466308,,,,,,,1,1,,2,-745638.94,-1117132
6637353,'13',2618067308,1,7,145157,,,2013-12-22,,441427,477633,313506308,,,,,,,1,1,,9,-745770.38,-1117172.63
6637434,'22',2618075308,1,3,145157,,,2013-12-22,,441427,477633,313470308,,,,,,,1,1,,9,-745524.19,-1117130.63
6637523,'32',2618056308,1,3,145157,,,2013-12-22,,441427,477633,313456308,,,,,,,1,,,,-745596.25,-1117040.5
6637604,'40',2618094308,1,3,145157,,,2013-12-22,,441427,477633,313467308,,,,,,,1,1,,2,-745528.88,-1116861.13
6637892,'23',2669828308,1,3,145165,,,2013-12-22,,441466,477681,319290308,,,,,,,1,1,,2,-746199.72,-1119365.28
6637973,'31',2669863308,1,3,145165,,,2013-12-22,,441466,477681,319271308,,,,,,,1,1,,9,-746099.37,-1119156.77
6638066,'40',2669940308,1,3,145165,,,2013-12-22,,441466,477681,319135308,,,,,,,1,1,,2,-746054.84,-1119146.83
6638155,'50',2669883308,1,3,145165,,,2013-12-22,,441466,477681,319265308,,,,,,,1,1,,2,-745891.87,-1119183.85
6638236,'58',2669873308,1,5,145165,,,2013-12-22,,441466,477681,319325308,,,,,,,1,1,,2,-746295.21,-1119185.26
6638317,'66',2669896308,1,7,145165,,,2013-12-22,,441466,477681,319280308,,,,,,,1,1,,9,-745761.83,-1119257.54
6638686,'11',2672623308,1,3,145416,,,2013-12-22,,441373,477566,319357308,,,,,,,1,1,,2,-736854.25,-1112473
6638767,'19',2672651308,1,3,145416,,,2013-12-22,,441373,477566,319398308,,,,,,,1,1,,9,-735766.31,-1112472.5
6638856,'30',2672659308,1,3,145416,,,2013-12-22,,441373,477566,319347308,,,,,,,1,1,,2,-736744.75,-1112190.88
6638937,'39',2672669308,1,3,145416,,,2013-12-22,,441373,477566,319342308,,,,,,,1,1,,9,-736815.81,-1112310.63
6639011,'1',2673714308,1,7,145769,,,2014-02-10,,507652,520114,319433308,,,,,,,2,1,,2,-733585.56,-1142639.85
6639020,'2',2673606308,1,7,145769,,,2014-02-10,,507652,520114,319446308,,,,,,,1,1,,2,-733344.5,-1142265.77
6639119,'11',2673620308,1,3,145769,,,2014-02-10,,507652,520114,319545308,,,,,,,1,1,,2,-733240.95,-1142212.34
6639399,'39',2673658308,1,15,145769,,,2014-02-10,,507652,520114,319629308,,,,,,,0,1,,9,-733271.94,-1142300.05
6639461,'46',2673623308,1,7,145769,,,2014-02-10,,507652,520114,319477308,,,,,,,1,1,,9,-733201.89,-1142297.68
6639470,'47',2673607308,1,7,145769,,,2014-02-10,,507652,520114,319610308,,,,,,,1,1,,2,-733303.46,-1142268.6
6639569,'56',2673648308,1,7,145769,,,2014-02-10,,507652,520114,319481308,,,,,,,1,1,,2,-733245.48,-1142344.32
6639631,'63',2673673308,1,17,145769,,,2014-02-10,,507652,520114,319445308,,,,,,,1,,,9,-734144.02,-1143312.89
6639640,'64',2673674308,1,3,145769,,,2014-02-10,,507652,520114,319554308,,,,,,,1,,,9,-732603.63,-1143085.25
6639712,'71',2673679308,1,3,145769,,,2014-02-10,,507652,520114,319566308,,,,,,,1,1,,2,-733524.1,-1142342.43
6639721,'72',2673680308,1,3,145769,,,2014-02-10,,507652,520114,319490308,,,,,,,2,1,,2,-733563.47,-1142424.07
6639801,'80',2673693308,1,7,145769,,,2014-02-10,,507652,520114,319622308,,,,,,,1,1,,2,-733558.34,-1142350.68
6639810,'81',2673692308,1,7,145769,,,2014-02-10,,507652,520114,319581308,,,,,,,1,1,,2,-733469.96,-1142422
6640001,'100',2673745308,1,7,145769,,,2014-02-10,,507652,520114,319597308,,,,,,,1,1,,2,-732984.28,-1142376.41
6640010,'101',2673706308,1,3,145769,,,2014-02-10,,507652,520114,319510308,,,,,,,1,1,,2,-734040.55,-1140659.47
6640389,'15',2673732308,2,8,145769,,,2014-02-10,,507652,520114,319540308,,,,,,,0,1,,9,-734036.73,-1140793.07
6640451,'1',2666680308,1,5,147885,,,2011-07-01,,0,0,319028308,,,,,,,0,,,,-735618.19,-1133623.13
6640460,'2',2666699308,1,3,147885,,,2013-12-22,,441477,477693,318985308,,,,,,,1,1,,2,-735664.56,-1133653.13
6640532,'9',2666660308,1,7,147885,,,2013-12-22,,441477,477693,318955308,,,,,,,1,1,,2,-735828.56,-1133432.5
6640541,'10',2666661308,1,3,147885,,,2013-12-22,,441477,477693,318941308,,,,,,,1,1,,2,-735865,-1133410
6640621,'18',2666671308,1,3,147885,,,2013-12-22,,441477,477693,318947308,,,,,,,0,1,,9,-735635.06,-1133377.25
6640630,'19',2666672308,1,3,147885,,,2013-12-22,,441477,477693,318986308,,,,,,,1,1,,2,-735635.75,-1133431.75
6640702,'26',,1,,147885,,,2011-07-01,,0,0,,,,,,,,0,,,,-735690,-1133430
6641083,'120',,2,,147885,,,2011-07-01,,0,0,,,,,,,,,,,,,
6641164,'6',2687036308,1,3,147893,,,2013-12-22,,441477,477693,323192308,,,,,,,1,1,,2,-735203.06,-1132066.44
6641253,'15',2687114308,1,7,147893,,,2013-12-22,,441477,477693,323259308,,,,,,,1,1,,2,-735001.36,-1132004.69
6641334,'23',2687060308,1,3,147893,,,2013-12-22,,441477,477693,323252308,,,,,,,1,1,,2,-734911.22,-1132149.42
6641415,'31',2687030308,1,7,147893,,,2013-12-22,,441477,477693,323282308,,,,,,,1,1,,2,-735265.68,-1132032.75
6641784,'68',2687260308,1,7,147893,,,2013-12-22,,441477,477693,323333308,,,,,,,1,1,,2,-734946.62,-1132222.56
6641865,'76',2687128308,1,3,147893,,,2013-12-22,,441477,477693,323243308,,,,,,,1,1,,2,-734948.84,-1132294.14
6641954,'133',2687205308,1,3,147893,,,2013-12-22,,441477,477693,323169308,,,,,,,1,1,,2,-734967.02,-1132209.92
6642047,'8',3586489308,2,8,147893,,,2011-07-01,,0,0,565044308,,,,,,,0,,,,-733661.37,-1130578.75
6642128,'17',2687224308,2,8,147893,,,2011-07-01,,0,0,323207308,,,,,,,0,,,,-733577.15,-1130594.3
6642217,'26',2687227308,2,8,147893,,,2011-07-01,,0,0,323211308,,,,,,,0,,,,-733590.93,-1130546.44
6642497,'68',2687161308,2,8,147893,,,2011-07-01,,0,0,323238308,,,,,,,0,,,,-733217.94,-1131233.61
6642578,'80',2687103308,2,8,147893,,,2011-07-01,,0,0,323138308,,,,,,,0,,,,-733980.17,-1130240.69
6642667,'95',2687204308,2,8,147893,,,2011-07-01,,0,0,323150308,,,,,,,0,,,,-734929.76,-1132482.15
6642748,'104',2687197308,2,8,147893,,,2011-07-01,,0,0,323123308,,,,,,,0,,,,-734929.32,-1132382.26
6642829,'112',2687150308,2,8,147893,,,2011-07-01,,0,0,323183308,,,,,,,0,,,,-734878.09,-1132359.77
6642918,'122',2687241308,2,8,147893,,,2011-07-01,,0,0,323267308,,,,,,,0,,,,-734849.49,-1132384.89
6643001,'8',,1,,148725,,,2011-07-01,,0,0,,,,,,,,,,,,,
6643191,'4',2692195308,1,3,148733,,,2013-12-27,,443458,479626,323422308,,,,,,,1,1,,2,-741731.73,-1128061.17
6643299,'16',2692201308,1,3,148733,,,2013-12-27,,443458,479626,323460308,,,,,,,1,,,9,-741167.31,-1127413.04
6643361,'23',2692219308,1,3,148733,,,2013-12-27,,443458,479626,323445308,,,,,,,1,,,9,-741728.81,-1128277.33
6643370,'24',2692203308,1,7,148733,,,2013-12-27,,443458,479626,323436308,,,,,,,1,1,,9,-741770.16,-1128153.17
6643442,'31',2692200308,1,13,148733,,,2013-12-27,,443458,479626,323421308,,,,,,,1,,,,-741490.58,-1127473.66
6643451,'32',3721519308,1,7,148733,,,2013-12-27,,443458,479626,323434308,,,,,,,1,,,2,-742407.29,-1128797.52
6643523,'3',2611803308,1,3,148741,,,2013-12-22,,441427,477633,313089308,,,,,,,2,1,,2,-748980,-1115518.88
6643612,'12',2611818308,1,3,148741,,,2013-12-22,,441427,477633,313080308,,,,,,,1,1,,2,-747977,-1115260.63
6643621,'13',2611821308,1,19,148741,,,2013-12-22,,441427,477633,313121308,,,,,,,0,1,,9,-748109.44,-1115736.13
6643892,'27',2611811308,1,3,148750,,,2013-12-22,,441427,477633,313103308,,,,,,,2,1,,2,-747304.19,-1116722.75
6643981,'322',2618910308,1,3,111431,,,2013-12-22,,441427,477633,313793308,,,,,,,1,1,,2,-747137.48,-1117427.52
6643990,'323',2618908308,1,7,111431,,,2013-12-22,,441427,477633,313729308,,,,,,,1,1,,9,-747060.83,-1117537.08
6644074,'7',2616617308,1,3,148768,,,2013-12-22,,441427,477633,313398308,,,,,,,1,1,,2,-746448.75,-1115681.38
6644155,'15',2616624308,1,3,148768,,,2013-12-22,,441427,477633,313411308,,,,,,,1,1,,9,-746255,-1115548.38
6644244,'24',2616625308,1,3,148768,,,2013-12-22,,441427,477633,313400308,,,,,,,2,1,,2,-746206.44,-1115543.13
6644325,'32',2616637308,1,3,148768,,,2013-12-22,,441427,477633,313415308,,,,,,,1,1,,2,-746326.13,-1115639.75
6644406,'40',2616645308,1,3,148768,,,2013-12-22,,441427,477633,313391308,,,,,,,1,,,9,-745980.63,-1114462.75
6644694,'14',2693196308,1,3,148776,,,2013-12-22,,441427,477633,323528308,,,,,,,1,1,,2,-748632.39,-1116585.48
6644775,'22',,1,,148776,,,2011-07-01,,0,0,,,,,,,,1,,,2,-748399,-1116569.5
6644856,'31',2693225308,1,3,148776,,,2013-12-22,,441427,477633,323511308,,,,,,,1,1,,2,-748653.47,-1116642.71
6644945,'40',2693224308,1,7,148776,,,2013-12-22,,441427,477633,323526308,,,,,,,1,1,,9,-748512.82,-1116700.57
6645038,'1',2694117308,1,3,149543,,,2014-02-07,,506288,519282,323634308,,,,,,,1,,,9,-727927.81,-1100803.38
6645119,'4',2694074308,1,8,149551,,,2014-02-07,,506288,519282,323593308,,,,,,,0,,,9,-727455.94,-1102497
